temperature,humidity,rainfall,soil_pH,disease_present
32.93830119,41.78715124,19.22965849,5.610084353,1
26.81557814,38.2618515,13.40373237,7.254112999,0
26.55554996,49.95954928,4.074283006,4.076044325,0
15.55175354,47.36227445,23.73103751,6.885689247,0
35.07637555,30.16896853,0.777806228,7.450016355,0
31.4532223,29.89409397,0.51034161,5.506170188,0
23.01402342,37.45625583,1.363586482,4.342754961,0
19.4886513,47.36837124,1.238127784,7.686037205,0
26.73780807,41.48057414,0.919336333,4.638265733,0
38.15023275,33.5684959,10.82766338,5.668604977,0
26.77834474,42.61518597,9.183989016,7.182643473,0
25.95788698,36.6918948,10.43004022,7.676436944,0
27.53120495,48.8048646,11.6592603,7.880718633,0
32.2365285,43.33058435,14.14199112,6.386877362,0
27.84051603,36.84721813,2.321551938,6.141422634,0
19.75172251,42.31518772,9.73664351,7.817427747,0
31.81281426,53.1504806,8.6761643,6.533846928,0
33.20307282,34.30369923,28.76350975,6.603928278,0
40.76028367,44.02656982,2.644444681,5.952880156,0
29.07379475,39.2953966,0.605177453,5.677662874,0
26.21441007,44.26983684,10.59858232,6.162433858,0
14.58950648,33.45435058,13.47738639,5.641813722,0
27.76574578,41.10335433,3.329528451,5.545959025,0
22.25899851,51.07823282,8.459451146,8.471489539,0
34.61722897,30.62993019,0.613819782,5.512960723,0
21.12692515,26.70594897,32.19997483,5.153726864,1
16.55408481,27.08544436,1.164495201,5.592658404,0
22.6436813,28.2933747,0.699617723,6.658516033,0
15.12256114,45.95323288,0.451126022,8.09945719,0
28.75549727,25.94140314,5.573442063,7.545389126,0
14.67458477,37.02104655,1.022096443,7.790085126,0
25.14228791,100,13.65113237,7.865538748,0
14.6109409,44.16659061,22.91389603,8.142377784,0
23.39851098,36.1444102,3.014009911,5.057820548,0
33.21689078,41.90923732,9.909418649,6.06264714,1
26.80323946,41.0714533,0.432608484,5.7333895,0
20.68253198,37.75759044,4.886801087,5.718446476,0
24.84398256,37.89165281,3.466427401,6.935276433,0
37.63512654,62.35427435,2.595729891,5.808113771,0
27.36315173,48.09310904,10.3485889,6.773486377,0
18.16570818,64.80650918,1.39524109,5.720257137,0
27.96283637,35.03036867,19.71200945,5.400076822,1
11.47804184,100,10.93135035,5.588847303,0
21.85057724,26.67874235,12.40412674,7.616906752,0
22.55863079,31.90433198,27.38679145,6.704729663,0
28.16663413,59.01913149,28.53761841,8.382989799,0
25.11315426,34.7796571,8.021862846,7.746953019,1
17.97218473,59.192813,6.839492461,6.186012738,0
20.07503437,27.56637739,4.0854225,5.090693508,0
25.99340005,29.46530966,12.57273763,7.032591002,0
24.60466329,36.58768779,7.726426265,7.269907123,0
22.10437945,39.36250078,27.01199914,6.088791909,1
22.59583105,49.23087292,2.726305159,5.034649596,0
42.72125998,44.50770417,3.714299604,6.50757243,0
22.41153714,35.83684743,3.799296032,5.142231636,0
24.55954378,38.66684193,16.39889154,8.229992429,0
35.84968294,36.8093708,1.042947858,6.829979116,0
17.88158682,30.85346265,6.081612419,5.313689328,0
15.74078634,31.12037063,5.578835788,4.970788098,0
28.91794832,50.27883891,0.759523407,7.225254775,0
21.60678469,21.71835072,5.289845003,7.185069761,0
23.40881236,100,7.202676036,6.687095042,0
21.09421811,36.57005774,0.673207266,6.764354613,0
23.7009993,32.27491394,7.130685569,6.717410513,0
32.99269056,47.39759291,32.00002666,5.620465511,0
29.01064229,54.85216584,38.59161292,8.218364845,0
29.31111756,51.17632442,7.586029833,6.156753089,1
17.91886472,45.01852049,7.238062691,4.091475551,0
19.24423132,50.8686349,3.361837112,5.567626041,0
10.8046067,22.83502423,58.48393897,4.586271604,0
31.42964384,34.78169459,3.205209766,5.63522706,0
29.78351593,30.8882994,6.031260549,6.737181183,0
27.58473258,52.24638731,0.029383706,4.101990135,0
23.89243369,100,4.296025221,7.915902391,0
24.88849858,48.45406557,0.741206037,6.746391033,0
21.55557229,45.35856942,13.61893578,5.329173443,0
26.02379441,31.37693064,8.232887891,5.400423283,0
28.8293914,34.1304179,8.490337465,6.095506794,0
16.92056606,52.93817691,3.375886598,5.116413127,0
26.49823844,32.24517351,16.86839018,4.019538675,0
29.66217435,41.2486761,0.032762865,4.119508517,0
22.92449856,32.17458714,4.058669576,5.609833024,0
28.50350306,36.86047813,10.77332783,4.558997545,0
39.07327222,39.53838056,23.85125072,4.100636536,1
24.47828604,32.1713349,2.67377554,7.866711715,0
26.96653525,30.39553046,7.789230703,5.233617911,0
21.30971458,42.86273337,7.721718178,6.264051597,0
25.90625581,31.55262591,20.72858212,4.807340879,0
27.30135812,31.89342444,0.518375367,4.210262375,1
25.9742117,30.60946856,5.524735862,7.351898348,0
19.9015234,39.22091954,2.014623891,4.562305846,0
26.03180886,49.43701634,0.217678093,4.115726061,0
32.31097969,100,1.590320047,6.642536477,0
27.24317882,32.74081914,37.49507672,4.060604076,1
29.80993595,61.50310793,2.418785983,5.963286752,0
23.81494015,29.95295139,27.33841557,5.299762218,0
28.7495012,50.83548523,2.297331434,5.437380932,0
26.39633919,32.78303546,26.77936612,4.017545694,1
20.24544635,31.2907673,10.63112727,8.339557362,0
26.59260502,100,1.201567504,6.326333961,0
20.04151668,39.475523,8.720708889,6.576304599,0
21.83559863,45.79972171,3.834796261,6.997551182,0
25.94664154,46.69868038,4.831345128,7.58884806,0
26.48622137,30.56014985,5.801238237,6.735591023,0
19.05383767,30.10340712,5.494053814,7.429891475,0
30.26992886,30.83361307,10.9096825,6.019308825,1
41.79004709,38.88645598,14.6260567,5.670738132,0
21.47635782,37.89844396,3.992509896,7.704102584,0
17.31207602,30.49824538,25.81822412,7.893897359,0
24.2754771,42.69603694,27.88170515,4.620130014,0
34.15542215,100,0.415414586,6.441970841,0
25.56570229,34.95284538,0.15021042,7.076390937,0
23.18441669,100,5.535006016,4.376194315,0
14.9627157,45.5966157,8.931731419,8.183185675,0
23.05826531,34.41183708,3.255982201,6.340493977,0
35.20785667,100,3.003131782,6.904558378,1
28.16830512,32.81457293,11.34241009,4.802092366,0
21.50900163,58.32119608,9.205605462,5.189956105,0
33.39337337,43.44774973,1.828979729,4.544505475,1
15.44179725,33.79977051,21.58493089,5.187994248,0
31.55583749,34.11308301,11.39359505,6.215785444,0
23.87840515,100,4.503206156,7.751333198,0
29.29792436,53.72749666,11.5082608,6.401755368,0
25.39900742,27.31248992,1.195192646,5.100086192,0
30.69777768,33.3205833,6.315933427,4.200794837,0
23.06319018,34.38339443,1.851067232,6.798864262,0
19.50689787,39.84312033,0.423139884,5.890719538,0
32.10252144,37.28890307,4.129827,8.429592401,0
24.43259677,25.08772169,1.633845787,7.508919484,0
26.10779237,36.00177316,10.03805755,7.637632687,0
31.17375957,39.00449317,11.21066183,4.055057603,0
19.84022379,33.71902165,1.609816485,7.500078998,0
27.97745449,46.86775489,0.249209694,4.875759898,0
22.05052622,49.19408429,15.74121743,6.636081425,0
24.33915322,39.216133,0.020591393,6.013397075,0
25.36139483,42.30541587,4.214620128,6.572217328,0
17.49889069,18.38944003,6.823720376,4.600495882,0
21.10581479,35.78897228,17.0728334,6.056012566,1
31.75536446,50.04821692,18.23613315,4.166251087,0
44.14643391,35.76563417,12.9076399,4.184497067,1
24.68680211,32.62738324,2.839525326,6.959821588,1
26.21561729,62.77688926,12.73633521,8.282642681,0
23.52878747,58.1907719,2.830782833,7.498268134,0
31.78291693,44.67574912,2.415725669,6.111201013,0
23.99823711,51.38910611,7.921456531,4.25141833,0
26.15921046,17.74064582,11.35860813,4.202590673,0
30.73015072,32.12448559,0.545108503,4.710515175,0
21.11314258,35.30042127,0.618994478,8.391147268,0
32.79394592,37.64019901,15.332674,5.793974799,0
17.34769295,35.10055979,19.62528224,7.795332813,0
33.14821066,14.49973708,9.274551132,7.173140975,0
23.13662208,43.86024619,5.600649058,6.724428966,0
23.78650626,45.43654128,18.66374053,8.265217502,0
15.54994914,56.01898792,13.0496153,5.036852068,1
22.72602641,32.11690735,8.6653484,6.047003481,0
19.80096734,31.29836842,3.85305371,7.891253346,0
21.96176827,13.20015514,2.206405136,6.482925884,0
24.31344517,37.06433163,5.424419253,5.109003128,1
29.78895807,49.01111781,3.38025048,4.940123876,0
26.03801676,33.88232138,4.143927225,7.387964505,0
26.53838327,61.43444819,7.249083802,4.057550024,0
19.52240306,37.43405164,1.852385554,8.113864348,0
20.59622955,41.46992284,16.40808257,4.082880947,0
33.99362509,26.36896919,1.572732553,6.839450711,0
21.32399483,42.87220345,6.558391404,6.721365826,0
33.28104126,20.20680205,13.70308176,6.60285018,0
23.78469401,46.93697955,6.636285882,6.134543729,0
25.01143968,47.24428176,4.478853535,7.835936497,0
30.3518258,53.59291424,6.441500013,6.966997916,0
31.35946211,29.80031281,18.88297015,7.518380267,0
24.4459372,41.60562118,46.49299548,4.519848127,0
23.05878473,45.63816559,9.973470282,4.224543869,0
24.72039776,44.42281638,15.77183923,4.12837829,0
26.68978764,31.34700725,0.145946722,4.662426935,1
29.45651843,16.0801811,21.23304903,7.001535506,0
25.02114929,43.46960297,30.80196206,6.223097901,1
28.09443149,38.47500322,8.560646407,7.385135153,0
33.19179866,34.33329407,14.01630814,4.862786515,0
26.90654806,47.63945364,7.189671514,5.651333689,0
26.55826428,39.55080462,3.371577081,7.998238968,0
17.40544587,26.80804947,19.12219897,8.210715457,0
11.84634932,20.68547711,9.084136179,8.147781197,0
26.94187865,100,8.660327973,7.682372699,0
24.52587884,63.93012295,10.76260571,7.097061454,0
22.42608663,47.22776774,19.37963965,8.111550523,0
26.21765102,100,13.16418083,7.213817163,0
24.69798135,38.18339073,2.371463776,8.292713119,1
30.63890125,37.5260706,6.289028485,4.111547494,0
25.43055434,51.67195983,39.27051976,8.147389387,0
21.26538357,35.09404258,8.086943237,6.500832413,0
29.95083119,45.76920411,27.84586059,4.503089883,0
23.91434463,36.5157205,16.78624479,4.967100714,0
41.44902513,59.40156632,10.96684474,7.834716778,0
22.61294647,47.42288508,4.298067814,6.277526297,0
21.75086557,52.45556815,3.628645566,8.422679756,0
25.42084115,34.15590225,10.31199648,4.528889993,0
25.06414322,50.58136113,5.666224488,5.856265588,0
27.39913518,36.87422575,16.03225364,5.493434994,1
23.65677123,41.10034824,14.2902125,6.322609462,0
15.81820108,100,3.7415612,6.850470185,0
22.83613058,29.57224943,12.13110369,6.977332612,0
43.4536385,42.03247731,6.823065335,4.00583146,0
23.5131196,44.38005259,3.905155627,4.400321952,0
23.76808299,45.20004381,5.32673549,4.157787251,0
29.93188253,35.49215507,22.57151673,7.890696159,0
21.44013386,60.86264101,4.455337804,5.409815139,0
17.28598391,27.05068115,3.388340061,5.651785488,0
24.1968444,54.58885389,4.33567128,6.02667062,0
22.57913024,52.15065606,2.415856108,7.821869788,0
20.1687684,59.0088879,7.866559561,4.063748174,0
24.12310772,24.11772901,1.595075111,4.533782235,0
27.45752824,100,17.00697134,7.08323405,0
24.95355719,54.91943059,2.556412362,8.337516352,0
26.53490536,21.22960845,9.114400842,6.892538896,0
34.06703849,23.93541099,1.335605347,5.175055608,0
23.28560569,35.11692213,38.37525562,6.33938993,1
26.39174317,41.91993789,6.061908131,8.38741214,1
22.45393319,55.92225074,17.26934781,6.37634446,1
20.7682014,38.14734085,14.63814208,5.680784334,0
22.07546173,33.91760852,12.50690782,5.725414997,0
22.60620714,43.11389938,17.56574994,8.351650789,0
26.79737899,44.69596483,1.058757691,7.23512437,0
36.74537893,44.41239822,11.34749018,7.09227785,0
21.41978282,38.22013792,3.090109038,5.044244448,0
22.91687347,20.44913886,15.41179743,6.51768087,1
24.68438493,100,31.43507715,5.605353393,0
26.97899424,54.20271085,23.1759244,5.080906866,1
26.31775406,41.87068938,1.221136495,8.029985287,0
31.42047897,36.77477881,4.613252685,5.724201139,0
12.86803965,51.18168548,4.530643243,5.272542231,0
13.06535065,28.69883368,1.304461755,8.192741785,0
33.78091371,37.74651866,1.032805174,4.888058784,0
30.48650094,41.37758405,4.859543848,7.354771531,0
17.17175984,35.58622497,48.37297785,6.93736215,0
9.961838302,41.00762823,8.415141376,8.142179928,0
27.85589703,38.12306069,9.722835481,7.744212119,0
26.21828612,26.00656952,6.368025945,7.173828481,0
19.54895797,41.81477882,10.85687827,5.415572473,0
20.072302,26.71648208,31.38727294,6.230060551,1
20.1512814,41.65615125,8.884274283,8.250230926,0
25.55267659,53.74135824,0.672498839,4.104411838,0
32.80263543,37.18976803,6.790284588,7.574493207,0
27.47031959,28.2851687,49.26929446,5.133146577,0
10.72686669,38.73012187,4.900475257,4.832576245,0
20.71574067,31.68028892,9.01109643,5.045010765,0
19.3697302,100,1.127620209,4.268879462,0
23.71829661,38.52011252,1.521965057,8.463909209,0
22.30976121,57.09763252,20.76896409,7.914411145,0
28.9892189,51.62989596,3.571673912,6.344751859,0
15.70331614,38.46919496,3.644929585,7.217964304,0
25.22745738,47.15609068,4.897378684,6.504679133,0
27.79168212,36.06763591,33.95573413,7.65210525,0
51.42485577,40.33956885,0.881653109,7.801443362,0
22.59117014,36.38565804,17.07955795,5.047556927,1
26.62229302,47.6645596,4.17878653,6.068864968,0
15.98068604,100,18.93579765,6.856814804,0
13.04021898,47.98648207,47.98227102,8.402983738,0
29.22387188,49.21936601,4.287348766,7.072102206,0
24.97219853,49.23033437,1.385225319,8.039357548,0
30.89256345,45.51255922,1.55923665,7.807504229,0
18.13298556,28.60713841,14.21883782,6.619283787,0
27.5995107,57.00971519,1.565620626,8.02144912,0
34.3440892,58.04410827,3.016749423,5.698397775,0
27.09852804,37.66120397,2.286566501,5.706775887,0
26.38290753,36.29302085,4.395575532,7.514345395,0
25.0427804,46.12411653,0.772769922,4.605446495,0
17.14559271,45.50812835,19.43111446,5.376213479,0
31.77786468,37.98053931,19.67158487,6.738576029,0
21.9457118,27.49974344,5.326161531,5.890295195,0
27.52241628,43.05701191,9.469756582,8.233256694,0
17.18482847,45.51436538,10.27087025,8.313277313,0
19.10270168,47.25821148,13.83331217,6.26161589,0
32.175437,43.49292772,7.354078919,6.425778507,0
23.26348856,37.28884852,7.140359302,7.260821913,0
32.26637738,49.9400204,9.977822188,6.057692164,0
24.6088467,40.65848498,12.14186102,4.855443106,1
15.79051114,35.35076986,4.257041075,7.361361259,0
29.460338,38.19346618,4.010306647,7.320036502,0
22.05053841,22.54030968,3.143250714,5.102414965,0
28.49344407,38.17758176,7.959477652,7.748124339,0
25.12605434,46.8843652,4.465303972,6.761421384,0
17.28440886,43.39783022,7.772100383,5.063357246,0
25.82147383,55.20664173,5.208503132,6.934176149,0
35.98111571,37.37025086,18.12375625,5.051242868,1
27.46493229,44.87313163,0.759422192,5.193548293,0
24.71241123,47.92740176,8.491242456,7.816041881,0
30.37671701,63.42857008,8.571348365,8.182712062,0
26.05334233,41.44765491,4.840495093,5.155971963,0
26.04767115,29.55812821,5.464888894,8.176229667,0
19.54187414,48.47928753,16.10094933,5.074594809,0
26.16924013,58.65727356,3.294402137,4.527703145,0
30.17721708,36.7745129,20.5107795,4.262007451,0
20.81968924,48.41081539,22.66670841,5.089509584,1
32.12247911,52.28728055,10.51593133,5.733609433,0
24.54146988,50.17065544,14.82178646,8.17396771,1
20.56115244,41.25558522,9.491950095,5.089710999,0
29.98816038,33.01526242,7.449861264,5.644594052,0
23.56602882,39.18720452,34.01530065,7.303701436,0
28.79757444,44.58600454,3.321983327,5.359333396,0
23.54120684,49.08222524,1.674143592,7.079656683,0
24.70086928,43.33945048,3.389548241,5.944350187,0
27.46780102,36.20092033,9.535399714,4.884002287,0
26.45448529,45.55379656,2.047922685,7.303265054,0
15.0223411,48.60085068,23.94854377,4.12167475,0
19.3937813,43.79610056,5.293705235,5.315506713,0
29.64704992,31.63812885,18.96872537,5.602816926,1
24.33931706,38.18593965,2.866646496,6.061982147,0
22.38134349,49.47820776,3.756660751,7.059411544,0
18.20712992,26.16982191,0.610495716,6.067322474,0
19.60131839,19.06821978,2.980930015,6.674458505,0
14.8910068,55.0808285,6.73960074,6.681005853,0
24.49359641,45.11415255,29.21309966,5.679722425,1
22.0078121,46.06730003,4.924995335,8.202870696,0
20.16706055,29.23183026,10.20940055,8.301342239,0
24.65938287,47.37528063,5.581096283,6.618328978,0
26.81985315,42.75248688,0.479219845,4.322608961,0
35.46598966,24.15672422,7.002375094,6.210074039,0
17.4405829,54.24283414,0.681863897,4.829886971,0
30.79690522,41.58683324,21.51581571,6.174465348,0
29.86550781,36.03916034,13.98516597,4.848174195,0
21.1045363,36.22010254,4.758631166,7.167348605,0
26.01617977,19.84778095,10.22258838,4.36193104,0
22.71183375,45.933366,1.188152429,8.289868344,1
25.9284429,42.61857207,12.12525901,4.879191502,0
32.54565507,38.05919868,17.30094874,6.972953512,0
28.02803116,52.78485207,17.24543808,8.126330578,0
27.54304187,26.16140981,3.344628236,5.115488413,0
22.8484534,34.03227524,3.061803763,8.204336046,1
17.57971668,31.49991745,7.368852726,5.749035995,0
23.95765895,37.2120502,34.34924664,8.322388678,1
31.03304077,40.67470025,25.32287326,8.371137362,0
17.36416072,44.30013524,4.457223899,4.846359573,0
19.72455316,36.53026547,15.13353061,7.739893016,0
25.63133868,100,25.42337868,4.870394558,0
20.07672608,56.8600695,3.023578579,5.018982791,0
21.03738276,64.11640192,17.73697471,4.378569268,0
22.88200709,41.43286672,3.11832189,4.704416259,0
18.17191298,32.43219633,4.205007681,6.844985357,0
20.12939077,54.75454131,2.216705004,6.021637285,0
42.77570938,25.53242894,7.074079823,7.559249067,0
18.46315109,36.65226675,18.53491655,5.493985667,0
17.01063933,33.03882949,7.508867602,8.358810553,0
21.8498751,28.4046445,1.317501339,4.224426434,1
28.65977751,37.19975767,2.9005279,4.283211795,0
24.01539096,31.35827921,8.275060407,7.156187045,0
22.67709461,40.12654464,8.75118692,7.993924982,0
25.22179399,40.27177168,8.601606744,7.579750862,0
16.27146284,100,0.801298284,6.204176895,0
27.47352827,36.29486643,14.01188298,5.213386126,0
26.91717516,37.69151032,24.01612361,4.060531882,0
22.95345763,48.09846061,7.144095261,6.292531543,0
30.02962256,38.51570599,12.68793274,6.140362888,0
19.36251951,48.24701741,24.53588139,5.549106548,0
45.95931745,45.85812984,10.28963346,6.601327546,0
25.77246833,45.71530697,11.21857552,7.279666138,0
23.31723705,53.8784597,12.77994059,7.153997063,0
24.90063182,28.8060912,3.017843119,5.184637788,1
24.46367617,35.26816894,8.738968727,6.633866599,0
31.10141448,57.632988,18.4626918,4.669485154,0
19.61660436,37.42683499,3.512081005,4.547208297,0
21.1874038,11.8487631,22.74682998,7.536351263,0
30.18151446,37.97031657,9.685896627,7.121856559,0
22.02232532,41.3493953,5.502160938,7.455680053,0
29.50266539,13.82886883,9.759955181,4.686080234,0
33.49717992,53.3393564,5.13930281,8.115783652,0
22.99102487,32.86287536,18.20378732,4.59900226,0
28.40681163,43.28563115,6.583952454,7.915166357,0
19.23153859,37.74018455,23.14792904,5.585706811,0
28.77366649,27.11648581,7.129582928,4.474453419,1
25.99711993,29.29491865,10.79893748,5.290460323,0
27.36519141,30.64917164,60.94348579,4.816516064,0
21.77213964,50.85671909,1.589556866,6.208013734,0
16.69458292,38.52461812,13.34571924,8.273854066,0
27.51626032,34.78134483,1.495123859,5.475420227,0
14.68298424,30.65391087,18.25521232,6.754445436,0
23.41324754,51.96150222,9.074632618,8.012743941,0
29.70590933,54.64201273,27.83197769,6.835332684,0
25.95948868,100,20.09591665,5.629896134,1
34.74171322,44.92437339,0.778232132,8.458776072,0
30.12554576,42.89830042,1.476912191,4.843361206,0
21.73050806,27.84062182,9.192223464,6.354652067,0
25.1365669,37.54180873,7.30464158,7.585174744,0
24.76314649,33.16139797,1.846023125,4.002919913,1
17.08911618,21.74487891,1.385258192,7.159194635,0
20.29800542,50.57043419,8.30091897,5.199245035,0
22.19619547,33.04170054,0.501587256,4.763770252,0
14.81889749,51.95941907,20.69374805,5.233875085,0
25.23746734,48.81746401,16.45494819,8.350673916,0
23.75464078,45.56717977,15.38839532,8.013708667,0
16.63553049,46.12884072,0.161264826,4.961895054,0
27.02106433,33.84686118,0.48813155,4.526620479,0
28.57936372,58.57850151,7.981502516,5.63868672,0
26.13517239,40.43125431,51.89586538,6.66551416,0
23.37965912,43.01931685,4.190310117,7.902150829,0
27.95721076,33.50923666,4.221660198,8.347405563,0
28.4011018,30.68834739,1.441913998,7.380190157,0
39.80552677,44.77296009,11.21888501,6.695532457,0
20.87693875,42.17513496,10.40371746,4.640494118,0
26.38300383,32.10647634,1.068309477,4.333127694,0
30.97740325,25.61573281,6.300076758,6.682120953,0
22.01685471,27.30076913,10.99837766,6.425788476,0
35.4896967,51.96133717,6.802628143,7.807396485,0
22.37184533,33.86746185,11.21973802,5.451726329,0
25.16203507,36.61091454,16.94290153,4.178608858,0
21.63757202,54.50340259,11.57774673,5.906687211,0
26.11635418,28.77849439,9.574102598,8.361320368,0
16.28889154,32.73005174,19.21346129,7.580087072,0
33.40468651,32.31233171,23.08488161,4.151974781,0
19.539394,56.18068481,4.924724732,7.936055068,0
25.67669174,59.93383501,1.902527913,6.122602703,0
29.97223688,47.51563225,17.02981875,5.641456143,1
28.23003094,47.83384724,2.40484423,5.560327934,0
13.1417032,34.19644997,26.44380851,6.678149139,0
35.21034826,59.47328487,0.231437066,6.387697383,0
26.4763997,42.67696254,25.41746023,6.954822599,0
21.1175043,48.53110264,8.896074011,6.581386593,0
25.78563959,38.94475061,14.90509384,4.647750587,0
38.82142367,37.31967413,5.083164196,5.157562039,0
21.66575642,56.6304226,47.93464574,7.784633074,0
25.98958334,45.3972368,2.581898453,6.984663316,0
21.96263856,54.51375461,3.069922022,6.017802814,0
22.97819004,42.55328172,0.528022681,4.821706443,0
21.56860432,31.51633464,28.21331387,4.034609662,0
17.83664355,34.16657067,6.088599005,5.403493314,1
25.72918235,41.02965242,11.23476091,4.246811306,0
27.92649718,33.73499784,11.62961156,6.170278599,0
27.57441798,28.92538591,20.75466192,7.698106537,1
29.09962626,52.01417032,10.9340164,5.284293976,0
26.62170105,34.55129929,8.255847312,7.814893727,0
22.33637251,41.38192748,12.38973319,7.170539782,0
29.19831932,42.9613359,13.90185116,4.563680482,0
18.2124123,34.11846875,2.057063988,6.900528511,0
20.49664309,54.50799466,1.161597727,4.682559133,0
20.17899964,28.82858239,0.777981499,6.946559141,0
30.4002803,42.61625264,4.68490366,4.642215181,0
29.71394257,42.46117706,6.891556371,5.766301147,0
27.43652619,39.45745397,9.562014186,6.549674216,0
30.35964933,27.03087387,31.70907896,4.226683771,0
20.60358609,48.70817552,4.016541095,4.689887552,0
26.7429756,47.4351067,14.30764887,5.441839713,0
24.37412786,33.24431471,7.579153165,6.080440386,0
29.23441052,47.07487207,2.485766635,7.863192823,0
24.42387884,43.74907686,9.55305582,4.842728898,0
23.07528556,27.19387855,34.16600756,5.563619277,1
27.70454259,31.46071085,1.327411898,6.140993063,0
29.38084584,51.38281445,7.078137397,5.331003502,0
21.65827403,43.09416185,0.529877335,6.815865004,0
24.69462164,34.35697054,3.874527572,5.154710956,0
19.70779683,100,9.691712789,7.475576895,1
12.50969491,34.84606202,18.39209229,6.273193427,1
26.00229816,35.5552047,13.10550437,4.388371976,0
28.04452678,31.54036967,6.214905128,6.821495029,0
26.31033405,22.58235888,23.99346654,6.561595767,0
15.25219141,51.40013286,3.605605761,5.523688094,0
23.24575285,49.70633673,14.02356307,4.050206853,0
13.9082612,27.26744548,6.42471218,4.90315694,0
31.84850554,41.36311296,22.8903486,5.82569288,0
19.56972709,30.97761797,15.96683703,4.899613152,0
31.27701805,37.38432777,23.17390771,6.598710044,0
29.72934822,36.5523342,2.411138657,7.205462023,0
20.49704824,35.72165784,11.03073522,7.852079455,0
19.33607524,60.02947084,13.41181074,6.911421784,0
26.75185108,35.59674315,13.56402664,7.100541496,0
20.77837981,100,7.011802605,6.737988394,0
25.51242321,100,0.113142882,8.434687259,0
22.58586205,50.43776956,3.030404561,5.174502561,0
24.14131189,23.47897668,3.905285288,5.198164062,0
13.8476599,32.37377084,19.1079045,4.568501386,0
26.13342124,54.4682284,18.38133203,6.185579466,0
22.19221127,42.43986188,1.105741989,4.432727666,0
22.23455092,100,29.92455284,5.215659686,0
28.4793192,61.3214646,2.014523735,6.172064179,0
30.86721138,42.46347953,5.350490757,8.309180272,1
23.63727639,32.91813839,2.42271538,8.337158472,0
23.29700647,37.17922943,19.68490458,7.346831054,0
27.50071517,28.64567691,13.83905345,5.751625727,0
18.21532215,52.5593704,4.3622664,7.89322573,0
26.11576527,45.74561718,11.4532229,7.939551109,0
27.75942986,51.2441415,2.037906381,8.095888214,0
28.40115104,52.12983929,4.817476691,6.880112717,0
15.31623649,35.85789219,4.733814691,4.90806758,0
21.19322365,30.55247148,2.717256319,4.409863477,0
20.60868374,39.48286889,20.89993414,8.116489768,0
25.49943477,31.27238929,11.35833696,4.249957487,0
27.4037229,41.64956875,3.284197796,5.331505267,0
32.48355204,51.32096881,2.772312208,6.191327952,0
22.5251726,38.31860354,0.181165899,4.098895118,0
22.51213751,41.4999509,4.255386204,8.081105164,0
30.74836009,39.06154384,7.481764626,5.292044477,0
26.48288469,48.02727572,3.253298627,4.128271595,0
31.33825756,33.32217606,12.0550156,8.471154988,0
26.44364002,18.03553738,5.306024507,5.401269314,0
19.21441691,44.70868859,3.802621433,7.945442084,0
18.33435823,49.87834421,27.97827088,6.040635043,0
17.24243875,44.46374245,3.048972432,6.984066555,1
28.31025917,33.59769505,5.079258656,5.084905673,0
30.94298412,28.64987902,4.817374638,6.262938971,0
34.24681071,44.94497532,2.760148607,5.159430366,0
29.21552666,41.41478953,2.452316315,8.279877466,0
30.81419289,38.74207372,3.60080764,4.274254356,0
22.09991834,58.22463343,19.96838446,5.236032674,0
19.21792092,30.53199906,14.57072628,8.018989944,0
29.25039666,57.75037021,11.42562653,6.160161809,0
27.08840376,40.31783905,6.108356504,6.700378504,0
25.53722187,21.64429523,7.087766562,6.932620172,0
26.9368574,38.20797346,3.107990159,4.319173803,0
26.61592741,49.59496077,0.772222622,4.079824334,0
31.4190843,36.34944967,4.020318436,8.220284733,0
31.47492792,25.25221459,6.843534708,5.221762804,0
27.72110176,38.35485468,0.590210202,5.711408997,0
29.22901436,31.42827626,0.923711353,7.069419268,0
27.57031276,44.91814401,3.052016247,5.063367447,0
22.69415134,47.73399816,4.574118374,7.298821166,0
28.78282337,29.43729592,4.997485535,6.06208982,0
18.02752466,100,1.254340548,7.854744124,0
30.26945776,47.56642465,2.559526239,5.253432861,0
19.0273853,31.41155722,3.033335903,4.917201162,0
26.42901643,29.17841864,0.700307773,7.742597592,0
20.77423021,28.21308868,3.946731027,5.468467292,0
27.76694492,43.52038613,0.749623384,5.853408907,0
24.83037387,100,12.15565889,7.571685247,1
17.02622021,33.1595397,4.878381496,6.860094418,0
27.10349816,40.05085396,3.956420963,5.987766507,0
22.11039612,55.27132384,1.352725321,5.12450729,0
29.4057336,30.25939843,2.568343348,7.43890436,0
25.00662844,20.48257391,2.648842085,4.811939655,0
26.97710493,44.55075576,42.13412928,8.177258203,0
20.21215522,38.89598836,18.03929502,4.676422311,0
22.05333884,100,0.153799592,7.622201614,1
34.06021023,46.52080237,9.592937248,5.9091199,0
29.2835124,48.39225145,2.955934133,4.837028048,1
33.38688544,17.9172198,1.10235634,5.810705222,0
20.97414124,33.47402091,12.22815088,4.996983173,0
30.38424072,63.17516231,1.411092315,4.611971429,0
14.15161291,45.83404916,5.865208695,5.076199295,0
19.02905299,46.76103638,10.00121259,7.903293126,1
20.20610772,51.72894279,8.085462614,4.476740744,1
18.23745655,40.17068825,37.99994196,8.376428145,0
17.08205805,47.9668416,15.40577244,4.022493042,0
27.06499456,47.18062044,14.88076293,6.962071695,0
23.92966151,45.39041497,4.394284801,7.854303932,0
26.89702699,36.77988029,0.084309327,8.202809417,0
